P29323	EPHB2
Q9BZE3	BARHL1
O15212	PFDN6
Q8NGS3	OR1J1
Q9UFF9	CNOT8
Q9Y3B4	SF3B6
A6NGB9	WIPF3
Q9UBQ6	EXTL2
A0A286YEU6	OR1R1P
P0C7V7	SEC11B
Q86VV4	RANBP3L
C9JPN9	USP17L12
Q5J8X5	MS4A13
Q6ZNM6	SPMIP10
P39687	ANP32A
Q96LM6	SPMIP9
Q8WY54	PPM1E
Q9Y463	DYRK1B
Q86VS3	IQCH
O15213	WDR46
P01861	IGHG4
P16333	NCK1
Q14847	LASP1
Q92764	KRT35
Q8IYB1	MB21D2
Q9UQ26	RIMS2
Q99808	SLC29A1
Q13939	CCIN
Q8NGY1	OR10Z1
O75155	CAND2
O75506	HSBP1
Q6P9G9	ZNF449
Q9BVX2	TMEM106C
Q9H845	ACAD9
Q9H3L0	MMADHC
Q7Z7L9	ZSCAN2
O75347	TBCA
P63151	PPP2R2A
Q9NQ34	TMEM9B
Q8NGG1	OR8J2
Q14568	HSP90AA2P
Q5TCZ1	SH3PXD2A
Q9H0U6	MRPL18
Q92802	N4BP2L2
Q05397	PTK2
Q9BY08	EBPL
Q9BZW4	TM6SF2
P19484	TFEB
P23527	H2BC17
Q9P2P6	STARD9
Q5TBC7	BCL2L15
Q147X3	NAA30
Q8N335	GPD1L
Q9UJA3	MCM8
Q6IQ21	ZNF770
Q5SYE7	NHSL1
Q96L94	SNX22
Q8IZD0	SAMD14
O15119	TBX3
P28676	GCA
Q3MJ13	WDR72
Q7RTN6	STRADA
Q9BXS6	NUSAP1
P60370	KRTAP10-5
Q14761	PTPRCAP
Q16661	GUCA2B
Q8WVT3	TRAPPC12
Q9C0F0	ASXL3
P41743	PRKCI
Q9Y653	ADGRG1
P59190	RAB15
A1A5C7	SLC22A23
O15204	ADAMDEC1
Q99447	PCYT2
Q96F44	TRIM11
Q8IY95	TMEM192
O75607	NPM3
Q16609	LPAL2
O43464	HTRA2
Q9H773	DCTPP1
Q8TE73	DNAH5
Q96KK5	H2AC12
Q9HA92	RSAD1
Q8WW18	C17orf50
P25021	HRH2
Q9Y333	LSM2
P62072	TIMM10
Q8NGD0	OR4M1
Q96H96	COQ2
Q9BQQ7	RTP3
Q9BZF9	UACA
Q9NPC6	MYOZ2
Q9Y3L5	RAP2C
Q9Y6J9	TAF6L
O95619	YEATS4
Q15735	INPP5J
Q9BU89	DOHH
Q96EK9	KTI12
Q02750	MAP2K1
O94887	FARP2
Q96HL8	SH3YL1
Q9NPD7	NRN1
Q9NVP4	DZANK1
Q8N967	LRTM2
A0A075B6S2	IGKV2D-29
Q99571	P2RX4
P30050	RPL12
P98160	HSPG2
Q9H410	DSN1
Q9BRT8	ZNG1A
P0CJ85	DUX4L2
Q96HT8	MRFAP1L1
P30520	ADSS2
Q6PDA7	SPAG11A
Q6J9G0	STYK1
Q9H336	CRISPLD1
Q9GZX5	ZNF350
Q9UMR2	DDX19B
Q86UU0	BCL9L
Q00722	PLCB2
P29322	EPHA8
P02489	CRYAA
Q969R8	ITFG2
Q13023	AKAP6
P39086	GRIK1
O43426	SYNJ1
Q6ZS10	CLEC17A
O00623	PEX12
Q13740	ALCAM
P50454	SERPINH1
P29377	S100G
P54578	USP14
Q14442	PIGH
Q9H633	RPP21
Q5S007	LRRK2
O75311	GLRA3
O43196	MSH5
O75448	MED24
Q76B58	BRINP3
Q86UB2	BIVM
P21918	DRD5
Q13795	ARFRP1
Q9H6Y2	WDR55
P55061	TMBIM6
Q9UEW3	MARCO
Q5SRI9	MANEA
Q99878	H2AC14
O60783	MRPS14
P98155	VLDLR
Q6L9W6	B4GALNT3
Q711Q0	CEFIP
Q9BYR9	KRTAP2-4
Q9BRX9	WDR83
P35520	CBS
Q9HC73	CRLF2
Q6ZW31	SYDE1
Q92830	KAT2A
P52815	MRPL12
Q13588	GRAP
Q9BUK0	CHCHD7
Q9UK80	USP21
Q9Y2B1	RXYLT1
Q8TD20	SLC2A12
Q96Q05	TRAPPC9
Q8NFM4	ADCY4
Q8TDU9	RXFP4
Q9H1I8	ASCC2
P07902	GALT
Q5SGD2	PPM1L
Q9NZP2	OR6C2
P43627	KIR2DL2
Q96EL2	MRPS24
Q8N9F0	NAT8L
Q86UR5	RIMS1
Q86YT9	JAML
Q8IZD2	KMT2E
Q6J272	CIMIP2A
P43320	CRYBB2
P40145	ADCY8
Q15046	KARS1
O95429	BAG4
Q9HCK1	ZDBF2
Q5T4T6	SYCP2L
Q14161	GIT2
Q9NWS9	ZNF446
O15523	DDX3Y
O75936	BBOX1
Q9BW60	ELOVL1
Q10570	CPSF1
Q6ZN19	ZNF841
Q9Y6K8	AK5
Q9BWF3	RBM4
Q16822	PCK2
Q5ST30	VARS2
Q9BQ69	MACROD1
Q9H0I9	TKTL2
Q8N103	TAGAP
O14933	UBE2L6
O94777	DPM2
Q86VX9	MON1A
Q7Z478	DHX29
Q9NYW5	TAS2R4
P18074	ERCC2
P20036	HLA-DPA1
Q08AG5	ZNF844
P32456	GBP2
P56851	EDDM3B
Q5H9J9	TCP11X2
P42772	CDKN2B
P04201	MAS1
A6NCE7	MAP1LC3B2
Q5VUD6	DIPK1B
P35225	IL13
O15239	NDUFA1
Q3LHN1	KRTAP21-3
O14896	IRF6
Q8WVM0	TFB1M
Q8IZQ5	SELENOH
Q9NZC9	SMARCAL1
O95177	GAS8-AS1
Q13361	MFAP5
P40123	CAP2
P35453	HOXD13
Q8IVL0	NAV3
Q96G61	NUDT11
A1A580	KRTAP23-1
Q9BY89	KIAA1671
P16278	GLB1
Q6Y288	B3GLCT
Q9HBM1	SPC25
Q9UKP5	ADAMTS6
O75382	TRIM3
Q9HCU8	POLD4
Q92585	MAML1
Q8N9V2	TRIML1
P32238	CCKAR
P0DP72	VSIG10L2
P0DOY3	IGLC3
Q19T08	ECSCR
Q4KMQ2	ANO6
Q96GD0	PDXP
P18621	RPL17
Q8TE54	SLC26A7
A6NH11	GLTPD2
A0A0A6YYC5	TRAV14DV4
Q8NFQ6	BPIFC
P48730	CSNK1D
Q9H4G4	GLIPR2
O95803	NDST3
O00483	NDUFA4
Q9UKZ1	CNOT11
Q9NUG6	PDRG1
Q5VSG8	MANEAL
P0C7H9	USP17L7
Q9BQS8	FYCO1
P09529	INHBB
Q6PF18	MORN3
P49137	MAPKAPK2
P36543	ATP6V1E1
P29460	IL12B
P61925	PKIA
Q9NZN5	ARHGEF12
Q96NL8	CFAP418
P47755	CAPZA2
Q8TEU8	WFIKKN2
P0DN81	OR13C7
Q96RT6	CTAGE1
O75190	DNAJB6
Q9NPH0	ACP6
Q9UHX3	ADGRE2
P68543	UBXN2A
Q8N144	GJD3
E9PI22	PRR23D1
Q13619	CUL4A
Q9UBX1	CTSF
H7C241	CLDN34
Q9UH92	MLX
Q16798	ME3
Q8TBZ5	ZNF502
P01236	PRL
P14868	DARS1
Q96S99	PLEKHF1
A2RRP1	NBAS
Q6ZV50	RFX8
P06213	INSR
Q9NUP7	TRMT13
P06899	H2BC11
Q9Y2G2	CARD8
Q9P1Z9	CCDC180
Q9H4B6	SAV1
O14791	APOL1
Q6P1X5	TAF2
P56880	CLDN20
Q9BUE0	MED18
P78368	CSNK1G2
P13473	LAMP2
Q8TB61	SLC35B2
Q02338	BDH1
Q8NDV2	GPR26
O75459	PAGE1
O00624	SLC17A2
O75935	DCTN3
Q2NL68	PROSER3
P33981	TTK
Q5IJ48	CRB2
Q6KC79	NIPBL
Q969E3	UCN3
Q8WVH0	CPLX3
Q8NAA5	LRRC75A
P78348	ASIC1
Q16651	PRSS8
Q8NDX5	PHC3
Q9BYC8	MRPL32
Q9NU19	TBC1D22B
Q9UKY3	CES1P1
Q6NW29	RWDD4
Q9H6J7	CSTPP1
P22087	FBL
Q6UW63	POGLUT2
Q9HD34	LYRM4
Q9Y6R7	FCGBP
Q08174	PCDH1
P0C6C1	ANKRD34C
Q15651	HMGN3
Q9NR30	DDX21
P0CJ69	MTRNR2L2
P0DP74	DEFB130A
P0C7M4	RHOXF2B
Q63ZE4	SLC22A10
Q9Y5F2	PCDHB11
Q08722	CD47
Q96M86	DNHD1
Q9BRT3	MIEN1
Q9NZV6	MSRB1
P23409	MYF6
Q9Y6Z2	LINC01558
P55064	AQP5
O95388	CCN4
Q9ULW0	TPX2
Q9BZ71	PITPNM3
Q9HB75	PIDD1
O15498	YKT6
Q8WTR2	DUSP19
P04211	IGLV7-43
Q92824	PCSK5
Q8NGI8	OR5AN1
B7Z8K6	TRDC
Q86WZ6	ZNF227
Q643R3	LPCAT4
Q96DI7	SNRNP40
Q9ULK6	RNF150
Q9HB21	PLEKHA1
Q96L21	RPL10L
Q02641	CACNB1
Q2M3C7	SPHKAP
Q969L4	LSM10
Q9BZC7	ABCA2
Q14289	PTK2B
Q6ZUM4	ARHGAP27
O95562	SFT2D2
Q9UGP5	POLL
A0A0B4J1U3	IGLV1-36
P51956	NEK3
Q7Z3H4	SAMD7
Q9H6F2	TMEM38A
O95456	PSMG1
P08729	KRT7
P42126	ECI1
P01138	NGF
P21128	ENDOU
Q9BT40	INPP5K
Q9Y2R9	MRPS7
P82675	MRPS5
Q9BXW7	HDHD5
Q86WZ0	HEATR4
Q9WJR5	ERVK-19
Q13822	ENPP2
Q8TBP5	FAM174A
O60337	MARCHF6
Q96S82	UBL7
Q8NES3	LFNG
Q9UKA4	AKAP11
P45877	PPIC
P08514	ITGA2B
P53985	SLC16A1
Q15768	EFNB3
O95371	OR2C1
O15479	MAGEB2
O60925	PFDN1
Q5K4E3	PRSS36
Q8NCQ5	FBXO15
P45974	USP5
O95528	SLC2A10
O95983	MBD3
P01229	LHB
A6ND01	IZUMO1R
P17021	ZNF17
P40692	MLH1
P63211	GNGT1
Q17RS7	GEN1
Q96DY2	IQCD
P25791	LMO2
Q8N2M4	TMEM86A
P49593	PPM1F
P00740	F9
P46059	SLC15A1
P26440	IVD
P61565	ERVK-21
O75473	LGR5
Q7RTU3	OLIG3
Q96CX2	KCTD12
P55273	CDKN2D
P30613	PKLR
A6BM72	MEGF11
O14682	ENC1
O15165	LDLRAD4
O43543	XRCC2
Q12918	KLRB1
Q7Z4Q2	HEATR3
Q7Z6M1	RABEPK
Q04656	ATP7A
Q92547	TOPBP1
Q93070	ART4
O14548	COX7A2L
O15144	ARPC2
Q9UL63	MKLN1
P0C0S8	H2AC11
P0C0S8	H2AC13
P0C0S8	H2AC15
P0C0S8	H2AC16
P0C0S8	H2AC17
P56381	ATP5F1E
Q16775	HAGH
Q9UKU7	ACAD8
Q9BTA9	WAC
Q96JP5	ZFP91
Q9P2K9	DISP3
Q8NFP7	NUDT10
Q9NYJ8	TAB2
Q15155	NOMO1
O14798	TNFRSF10C
O95248	SBF1
Q7L1W4	LRRC8D
Q96SR6	ZNF382
A0A1B0GWH4	HSFX3
Q86VS8	HOOK3
Q14515	SPARCL1
Q8NDV3	SMC1B
Q15915	ZIC1
P52803	EFNA5
Q0D2K0	NIPAL4
P0DMS9	TMIGD3
Q8N6R0	METTL13
Q9H4K1	RIBC2
Q12840	KIF5A
Q7RTY0	SLC16A13
Q00839	HNRNPU
Q16875	PFKFB3
P43234	CTSO
Q96E14	RMI2
A2NJV5	IGKV2-29
A6NGS2	ERICH4
Q93100	PHKB
Q9H4X1	RGCC
Q9BUJ0	ABHD14A
Q8IU54	IFNL1
Q8TBR7	TLCD3A
P28331	NDUFS1
Q7Z3Z0	KRT25
Q8N3G9	TMEM130
A8MUV8	ZNF727
O00585	CCL21
P60174	TPI1
Q8NAT1	POMGNT2
Q502W7	CCDC38
Q8NET6	CHST13
Q9H2F3	HSD3B7
B2RTY4	MYO9A
M0QZC1	RNF225
Q8N699	MYCT1
Q8IXE1	OR4N5
Q9UQG0	ERVK-11
Q9H8S5	CCNP
Q9ULZ0	TP53TG3
Q9ULZ0	TP53TG3B
Q9ULZ0	TP53TG3C
Q9ULZ0	TP53TG3D
Q9ULZ0	TP53TG3E
Q9ULZ0	TP53TG3F
Q9BYZ8	REG4
P01709	IGLV2-8
A8MUX0	KRTAP16-1
O14684	PTGES
Q14240	EIF4A2
Q6P5W5	SLC39A4
Q8NHP8	PLBD2
Q9P203	BTBD7
Q9UJQ7	SCP2D1
O00418	EEF2K
P06865	HEXA
Q8N6L0	KASH5
P31275	HOXC12
Q71RH2	TLCD3B
P13984	GTF2F2
Q9Y6G9	DYNC1LI1
P05109	S100A8
P0DMP1	MTRNR2L12
P0CL82	GAGE12I
Q7L0R7	RNF44
Q9H972	C14orf93
Q16630	CPSF6
Q9UIF3	TEKT2
P07205	PGK2
Q6ZQN5	FOXI2
Q96FF9	CDCA5
A6NCK2	TRIM43B
Q86WT6	TRIM69
P0CG40	SP9
O15417	TNRC18
O00463	TRAF5
Q9NYW4	TAS2R5
Q9UHQ4	BCAP29
P20933	AGA
O75334	PPFIA2
P0C7P3	SLFN14
Q09428	ABCC8
Q14966	ZNF638
Q13191	CBLB
Q16363	LAMA4
Q5SYB0	FRMPD1
Q9H1A4	ANAPC1
Q9P0T4	ZNF581
Q9Y4A5	TRRAP
P15328	FOLR1
Q10586	DBP
O60218	AKR1B10
P60602	ROMO1
Q2NL98	VMAC
Q9BPX1	HSD17B14
O76090	BEST1
Q8WXG6	MADD
A6NKT7	RGPD3
Q96GD3	SCMH1
Q9BXR0	QTRT1
O00241	SIRPB1
P23760	PAX3
Q8N339	MT1M
P07360	C8G
Q14114	LRP8
Q66K66	TMEM198
C9JDP6	CLDN25
P45973	CBX5
Q8IVF2	AHNAK2
Q96JC9	EAF1
Q96QU6	ACCS
Q9C0D6	FHDC1
P02656	APOC3
Q5TC12	ATPAF1
Q9Y6Q2	STON1
O15130	NPFF
Q9H009	NACA2
O14638	ENPP3
Q9P2P5	HECW2
Q16760	DGKD
Q5R372	RABGAP1L
O60934	NBN
Q96T66	NMNAT3
Q9NVM4	PRMT7
Q96KN7	RPGRIP1
Q9GZM6	OR8D2
P48507	GCLM
O43497	CACNA1G
Q86WJ1	CHD1L
Q9UKQ9	KLK9
Q5T5M9	CCNJ
A6NNM8	TTLL13
Q13905	RAPGEF1
O95182	NDUFA7
Q96FN5	KIF12
Q01432	AMPD3
Q9UMX9	SLC45A2
B2RNN3	C1QTNF9B
O94788	ALDH1A2
P48047	ATP5PO
Q14314	FGL2
Q16280	CNGA2
P19801	AOC1
P42575	CASP2
Q9NYA4	MTMR4
Q8IZP0	ABI1
Q9BZJ7	GPR62
Q6AZW8	ZNF660
Q9H7T9	AUNIP
Q92611	EDEM1
Q9UJ70	NAGK
O00478	BTN3A3
O60381	HBP1
Q6ZN84	CCDC81
Q96HZ4	HES6
P26639	TARS1
Q9H246	C1orf21
Q9UIB8	CD84
Q5T1M5	FKBP15
Q92597	NDRG1
Q5QJE6	DNTTIP2
Q9P1P5	TAAR2
Q6SPF0	SAMD1
Q3KPI0	CEACAM21
Q8NGR8	OR1L8
Q99943	AGPAT1
P35613	BSG
P38484	IFNGR2
Q14140	SERTAD2
P03979	TRGV3
P56597	NME5
Q92854	SEMA4D
P37088	SCNN1A
P58511	SMIM11
Q8NAC3	IL17RC
Q9H2C5	OR52A5
Q29RF7	PDS5A
Q504Q3	PAN2
B2RBV5	MRFAP1L2
Q6DN12	MCTP2
P53420	COL4A4
Q8N6F7	GCSAM
Q9BRF8	CPPED1
Q8NC01	CLEC1A
Q93088	BHMT
P58557	YBEY
Q7Z4M0	REC114
Q14749	GNMT
O75063	FAM20B
Q8N8G2	VGLL2
Q9HBI1	PARVB
Q99678	GPR20
Q6ZMJ4	IL34
Q8NG78	OR8G5
Q96GW7	BCAN
Q68D06	SLFN13
Q8NGR6	OR1B1
A8MUM7	LGALS16
P56279	TCL1A
Q9HCL0	PCDH18
P06731	CEACAM5
Q9NRD8	DUOX2
Q8IUE6	H2AC21
P42677	RPS27
Q6IAN0	DHRS7B
Q7Z7H5	TMED4
Q01726	MC1R
Q13563	PKD2
Q9H5V9	STEEP1
P23025	XPA
Q9UII4	HERC5
P61018	RAB4B
Q96J65	ABCC12
Q9BUF5	TUBB6
Q9BYX2	TBC1D2
Q6P047	C8orf74
Q13099	IFT88
P82930	MRPS34
P08582	MELTF
Q8TF76	HASPIN
Q6ZWJ8	KCP
Q9HD64	XAGE1A
Q9HD64	XAGE1B
Q9C0D0	PHACTR1
Q9UBU2	DKK2
P41225	SOX3
B7ZBB8	PPP1R3G
Q02153	GUCY1B1
P43681	CHRNA4
Q8WWU5	TCP11
Q9UGF5	OR14J1
Q92954	PRG4
Q8N9I0	SYT2
Q06945	SOX4
Q96CT7	CCDC124
O95831	AIFM1
Q5QJ74	TBCEL
Q9BX10	GTPBP2
Q9BXF9	TEKT3
Q5T6S3	PHF19
Q13591	SEMA5A
O75379	VAMP4
Q9UJA5	TRMT6
Q86VE9	SERINC5
P26038	MSN
Q14318	FKBP8
Q15544	TAF11
Q8NBI5	SLC43A3
Q1X8D7	LRRC36
P31946	YWHAB
Q14153	FAM53B
P43626	KIR2DL1
Q9BU70	TRMO
Q9NYA1	SPHK1
Q9ULZ1	APLN
Q5SQN1	SNAP47
Q8N944	AMER3
O60635	TSPAN1
Q7L273	KCTD9
Q8NET8	TRPV3
P30086	PEBP1
Q4FZB7	KMT5B
Q8WWT9	SLC13A3
Q9UKM9	RALY
O95965	ITGBL1
P51532	SMARCA4
Q12887	COX10
Q8NDA8	MROH1
Q9H4D5	NXF3
Q7L3V2	RTL10
Q9HDC5	JPH1
Q8IVW4	CDKL3
P09471	GNAO1
Q9H7F0	ATP13A3
P0CG24	ZNF883
Q6UX41	BTNL8
Q96MY1	NOL4L
Q6ICG6	KIAA0930
Q8IZV2	CMTM8
Q9NUP9	LIN7C
Q92845	KIFAP3
O95199	RCBTB2
O95206	PCDH8
O60755	GALR3
Q15738	NSDHL
O14598	VCY
O14598	VCY1B
O95154	AKR7A3
Q1EHB4	SLC5A12
Q9NQW1	SEC31B
O15294	OGT
Q86W50	METTL16
Q9NZP5	OR5AC2
Q9Y6M5	SLC30A1
P04141	CSF2
Q5W5W9	RESP18
Q2V2M9	FHOD3
Q7L7L0	H2AC25
Q86XH1	IQCA1
Q17R89	ARHGAP44
Q16647	PTGIS
Q96DP5	MTFMT
Q9NRH2	SNRK
P56557	TMEM50B
Q96FN9	DTD2
Q8TDB6	DTX3L
Q6NZI2	CAVIN1
Q9NWM3	CUEDC1
O95219	SNX4
Q5BKX6	SLC45A4
Q9P055	JKAMP
Q92545	TMEM131
Q7Z628	NET1
Q9UL17	TBX21
Q8IZF0	NALCN
Q9HAB8	PPCS
Q8IWY9	CDAN1
Q9H422	HIPK3
Q96S86	HAPLN3
Q9C0H2	TTYH3
Q8IZU9	KIRREL3
O95868	LY6G6D
O60678	PRMT3
P16112	ACAN
Q96RK1	CITED4
Q96ER3	SAAL1
Q9P2N4	ADAMTS9
Q8WVV5	BTN2A2
Q6P4F2	FDX2
Q8TC90	CCER1
Q14142	TRIM14
Q7L592	NDUFAF7
P03986	TRGC2
Q14147	DHX34
Q8N184	ZNF567
Q96NK8	NEUROD6
Q9NQ55	PPAN
Q9UIW0	VAX2
Q8NEY8	PPHLN1
Q9Y603	ETV7
Q8NCQ7	PROCA1
P03950	ANG
Q14119	VEZF1
Q6UWY0	ARSK
Q96QA5	GSDMA
Q9NSP4	CENPM
Q9NWW0	HCFC1R1
Q12923	PTPN13
O75897	SULT1C4
Q6UX52	C17orf99
Q9BZ23	PANK2
Q92785	DPF2
Q12974	PTP4A2
P01859	IGHG2
Q9BXJ8	TMEM120A
Q6PEW0	PRSS54
Q02383	SEMG2
Q13163	MAP2K5
Q96T68	SETDB2
Q8TDN1	KCNG4
Q9HBU9	POPDC2
Q7Z2Y5	NRK
Q96DX8	RTP4
P08842	STS
Q8NE22	SETD9
Q9UNA0	ADAMTS5
A0A1B0GX95	TRBV7-4
Q5DT21	SPINK9
P15169	CPN1
Q86VZ4	LRP11
Q99829	CPNE1
Q96PB8	LRRC3B
Q8NC44	RETREG2
Q96R28	OR2M2
Q9BYD1	MRPL13
Q8IY22	CMIP
O60231	DHX16
O60393	NOBOX
Q13206	DDX10
Q5SVS4	SLC25A30
Q9BXJ7	AMN
Q9BSA4	TTYH2
Q9ULD4	BRPF3
Q9HAB3	SLC52A2
Q96SB4	SRPK1
P20813	CYP2B6
Q8N8U2	CDYL2
P30084	ECHS1
Q99873	PRMT1
P53999	SUB1
Q9HC23	PROK2
Q5TGJ6	HDGFL1
P59768	GNG2
Q13451	FKBP5
P69905	HBA1
P69905	HBA2
Q5VYV0	FOXB2
P18545	PDE6G
P47813	EIF1AX
Q14181	POLA2
P41208	CETN2
Q71RC2	LARP4
Q8TB72	PUM2
Q15004	PCLAF
Q8WZ75	ROBO4
Q86YP4	GATAD2A
Q96RJ3	TNFRSF13C
Q9NWW6	NMRK1
Q96DV4	MRPL38
Q5U623	ATF7IP2
Q15562	TEAD2
Q9BVV6	KIAA0586
Q9NRR8	CDC42SE1
Q5QGZ9	CLEC12A
Q8NI22	MCFD2
O14949	UQCRQ
P43251	BTD
P98173	FAM3A
P09544	WNT2
Q08188	TGM3
P0C1S8	WEE2
Q86WX3	RPS19BP1
O95069	KCNK2
Q9H7T3	C10orf95
Q92529	SHC3
Q6TDU7	DNAI7
Q96HQ2	CDKN2AIPNL
Q587J8	KHDC3L
Q86SG3	DAZ4
P61513	RPL37A
Q02078	MEF2A
Q8N1C3	GABRG1
Q96IZ0	PAWR
Q9GZX7	AICDA
Q5VZ52	MORN5
Q9H936	SLC25A22
Q9UHB6	LIMA1
P12081	HARS1
A0A087WSZ9	TRAV30
Q96DA0	ZG16B
Q96GR4	ZDHHC12
Q9Y5G4	PCDHGA9
P49326	FMO5
P14672	SLC2A4
Q6UXZ3	CD300LD
P30953	OR1E1
Q6IS14	EIF5AL1
P12883	MYH7
P51817	PRKX
P19957	PI3
Q8NGK0	OR51G2
Q8NGI4	OR4D11
Q6ZTZ1	MSANTD1
Q93091	RNASE6
Q9UKT8	FBXW2
P04233	CD74
Q9UBS4	DNAJB11
Q9Y4B5	MTCL1
P25025	CXCR2
P49321	NASP
P55789	GFER
Q15323	KRT31
Q5JT25	RAB41
A6NMD2	GOLGA8J
Q9H999	PANK3
Q8NGI1	OR56B2P
Q8TE99	PXYLP1
A0A0K2S4Q6	CD300H
P24468	NR2F2
Q8IWB1	ITPRIP
Q03403	TFF2
Q15345	LRRC41
Q8NFU0	BEST4
Q86WH2	RASSF3
Q8NA77	TEX19
P07864	LDHC
Q8WWL7	CCNB3
P20839	IMPDH1
Q9HBV2	SPACA1
A0A0C4DH27	TRGV8
O75787	ATP6AP2
O76015	KRT38
P41567	EIF1
Q86UV7	TRIM73
P55795	HNRNPH2
Q8IZR5	CMTM4
O00257	CBX4
P05062	ALDOB
Q86Y79	PTRH1
Q9Y572	RIPK3
A6NCL1	GMNC
O95221	OR5F1
P38159	RBMX
P0C626	OR5G3
Q14168	MPP2
Q9BW61	DDA1
Q9NPI1	BRD7
Q9UPT5	EXOC7
Q5FWF5	ESCO1
Q4VC05	BCL7A
O15013	ARHGEF10
P61952	GNG11
Q9Y286	SIGLEC7
Q8N122	RPTOR
A0A0J9YX75	TRBV6-9
Q16473	TNXA
Q9UBF6	RNF7
P17948	FLT1
Q9H6U8	ALG9
Q7LGA3	HS2ST1
O75995	SASH3
P26447	S100A4
Q9BTK6	PAGR1
O96018	APBA3
Q12830	BPTF
Q9NPE2	NGRN
Q9BXA5	SUCNR1
Q96LB9	PGLYRP3
Q9NS28	RGS18
Q6ZU52	KIAA0408
Q8NGN7	OR10D4P
A0A087X1C5	CYP2D7
H3BV60	TGFBR3L
P61916	NPC2
Q13129	RLF
Q96SZ4	ZSCAN10
Q6PID8	KLHDC10
Q9NRF8	CTPS2
Q5VWI1	TCERG1L
Q86YB7	ECHDC2
O95076	ALX3
Q53S58	TMEM177
Q9UQC2	GAB2
Q8NGM9	OR8D4
Q13072	BAGE
Q8IUC2	KRTAP8-1
Q9UPA5	BSN
Q96KP6	TNIP3
P54289	CACNA2D1
O95835	LATS1
P49755	TMED10
Q13620	CUL4B
A6NI56	CCDC154
A6NKB5	PCNX2
Q8IZL8	PELP1
Q9H2F5	EPC1
Q96MI6	PPM1M
Q8WVJ9	TWIST2
Q6PI73	LILRA6
P52823	STC1
Q5PRF9	SAMD4B
Q96I27	ZNF625
Q7Z6V5	ADAT2
Q9UDT6	CLIP2
A6NEH6	TMEM247
A6NLX3	SPDYE4
P62495	ETF1
Q96L11	LLCFC1
Q6DKK2	TTC19
Q8N7A1	KLHDC1
Q9NR81	ARHGEF3
P56202	CTSW
P09016	HOXD4
Q7L190	DPPA4
Q9HCX4	TRPC7
O76021	RSL1D1
Q13017	ARHGAP5
Q15003	NCAPH
Q7Z569	BRAP
Q9BR77	CCDC77
Q8NAP1	CASTOR3P
Q8N371	KDM8
A4QMS7	CFAP90
Q8WU39	MZB1
Q9H9E1	ANKRA2
Q99645	EPYC
Q9Y5E2	PCDHB7
O14678	ABCD4
P10071	GLI3
P40394	ADH7
O60568	PLOD3
Q9UMR7	CLEC4A
Q5TG30	ARHGAP40
P51828	ADCY7
P0DTW1	GAGE1
Q8IV48	ERI1
Q96SE0	ABHD1
Q5T686	AVPI1
Q9NZR4	VSX1
A0A087WYE8	IGHV1OR21-1
Q96GX1	TCTN2
Q96S38	RPS6KC1
P0C5J1	FAM86B2
P20337	RAB3B
Q96RL7	VPS13A
Q92913	FGF13
Q99463	NPY6R
Q99612	KLF6
Q86YD1	PTOV1
Q7M4L6	SHF
Q9H3T2	SEMA6C
Q5SQS7	SH2D4B
Q9NX65	ZSCAN32
Q8NFD2	ANKK1
Q9BT49	THAP7
P56277	CMC4
Q9NXG6	P4HTM
Q9Y6A4	CFAP20
P10301	RRAS
P49761	CLK3
Q86Y22	COL23A1
Q96IY1	NSL1
Q9H0C2	SLC25A31
P09683	SCT
P21741	MDK
Q8IXQ9	ETFBKMT
O43396	TXNL1
P82673	MRPS35
Q9UBP9	GULP1
O95620	DUS4L
Q9Y2C3	B3GALT5
Q13796	SHROOM2
Q9UHD8	SEPTIN9
Q14432	PDE3A
P35498	SCN1A
P0DPF7	TRBV6-3
Q6T423	SLC22A25
Q7Z3E1	TIPARP
Q8N414	PGBD5
Q6EEV6	SUMO4
Q96BF3	TMIGD2
P35241	RDX
P0DP07	IGHV4-31
Q16690	DUSP5
P14316	IRF2
Q8IXF9	AQP12A
Q8TCG2	PI4K2B
Q8NFP4	MDGA1
Q68DA7	FMN1
Q9BSC4	NOL10
Q9H361	PABPC3
Q6P9A1	ZNF530
Q6P9F5	TRIM40
Q9UNY5	ZNF232
P01133	EGF
Q9P2R3	ANKFY1
Q13398	ZNF211
Q8N1N0	CLEC4F
Q96DC7	TMCO6
Q9H9Y2	RPF1
Q96Q11	TRNT1
O43511	SLC26A4
Q9UKI9	POU2F3
Q9Y3M8	STARD13
Q7Z4L5	TTC21B
O43900	PRICKLE3
Q6IN85	PPP4R3A
P23515	OMG
Q9NZN1	IL1RAPL1
Q9UPN6	SCAF8
Q96QH8	SPACA5
Q96QH8	SPACA5B
Q6ZMG9	CERS6
O60551	NMT2
P52742	ZNF135
Q8N813	PRR23E
Q96C03	MIEF2
Q6W2J9	BCOR
Q6UXL0	IL20RB
Q9ULR3	PPM1H
Q02223	TNFRSF17
P32189	GK
Q8N9E0	FAM133A
Q8N309	LRRC43
O95976	IGSF6
Q8WTS6	SETD7
Q8N8V2	GBP7
Q99590	SCAF11
Q8NGZ6	OR6F1
Q9NQS3	NECTIN3
Q9Y597	KCTD3
Q5T7N2	L1TD1
O60333	KIF1B
Q8WWW0	RASSF5
Q03828	EVX2
Q9H7X2	C1orf115
Q8NGR5	OR1L4
Q8NDX1	PSD4
Q96EY7	PTCD3
